Entity,Code,Date,Total confirmed deaths due to COVID-19 (deaths)
Georgia,GEO,"Apr 12, 2020",3
Georgia,GEO,"Apr 13, 2020",3
Georgia,GEO,"Apr 14, 2020",3
Georgia,GEO,"Apr 15, 2020",3
Georgia,GEO,"Apr 16, 2020",3
Georgia,GEO,"Apr 17, 2020",3
Georgia,GEO,"Apr 18, 2020",3
Georgia,GEO,"Apr 19, 2020",4
Georgia,GEO,"Apr 20, 2020",4
Georgia,GEO,"Apr 21, 2020",4
Georgia,GEO,"Apr 22, 2020",4
Georgia,GEO,"Apr 23, 2020",5
Georgia,GEO,"Apr 24, 2020",5
Georgia,GEO,"Apr 25, 2020",5
Georgia,GEO,"Apr 26, 2020",5
Georgia,GEO,"Apr 27, 2020",6
Georgia,GEO,"Apr 28, 2020",6
Germany,DEU,"Mar 10, 2020",2
Germany,DEU,"Mar 11, 2020",2
Germany,DEU,"Mar 12, 2020",3
Germany,DEU,"Mar 13, 2020",5
Germany,DEU,"Mar 14, 2020",5
Germany,DEU,"Mar 15, 2020",8
Germany,DEU,"Mar 16, 2020",12
Germany,DEU,"Mar 17, 2020",13
Germany,DEU,"Mar 18, 2020",13
Germany,DEU,"Mar 19, 2020",13
Germany,DEU,"Mar 20, 2020",43
Germany,DEU,"Mar 21, 2020",45
Germany,DEU,"Mar 22, 2020",67
Germany,DEU,"Mar 23, 2020",94
Germany,DEU,"Mar 24, 2020",126
Germany,DEU,"Mar 25, 2020",149
Germany,DEU,"Mar 26, 2020",198
Germany,DEU,"Mar 27, 2020",253
Germany,DEU,"Mar 28, 2020",325
Germany,DEU,"Mar 29, 2020",389
Germany,DEU,"Mar 30, 2020",455
Germany,DEU,"Mar 31, 2020",583
Germany,DEU,"Apr 1, 2020",732
Germany,DEU,"Apr 2, 2020",872
Germany,DEU,"Apr 3, 2020",1017
Germany,DEU,"Apr 4, 2020",1158
Germany,DEU,"Apr 5, 2020",1342
Germany,DEU,"Apr 6, 2020",1434
Germany,DEU,"Apr 7, 2020",1607
Germany,DEU,"Apr 8, 2020",1861
Germany,DEU,"Apr 9, 2020",2107
Germany,DEU,"Apr 10, 2020",2373
Germany,DEU,"Apr 11, 2020",2544
Germany,DEU,"Apr 12, 2020",2673
Germany,DEU,"Apr 13, 2020",2799
Germany,DEU,"Apr 14, 2020",2969
Germany,DEU,"Apr 15, 2020",3254
Germany,DEU,"Apr 16, 2020",3569
Germany,DEU,"Apr 17, 2020",3868
Germany,DEU,"Apr 18, 2020",4110
Germany,DEU,"Apr 19, 2020",4294
Germany,DEU,"Apr 20, 2020",4404
Germany,DEU,"Apr 21, 2020",4598
Germany,DEU,"Apr 22, 2020",4879
Germany,DEU,"Apr 23, 2020",5094
Germany,DEU,"Apr 24, 2020",5321
Germany,DEU,"Apr 25, 2020",5500
Germany,DEU,"Apr 26, 2020",5640
Germany,DEU,"Apr 27, 2020",5750
Germany,DEU,"Apr 28, 2020",5913
Ghana,GHA,"Mar 22, 2020",1
Ghana,GHA,"Mar 23, 2020",1
Ghana,GHA,"Mar 24, 2020",2
Ghana,GHA,"Mar 25, 2020",2
Ghana,GHA,"Mar 26, 2020",3
Ghana,GHA,"Mar 27, 2020",3
Ghana,GHA,"Mar 28, 2020",3
Ghana,GHA,"Mar 29, 2020",5
Ghana,GHA,"Mar 30, 2020",5
Ghana,GHA,"Mar 31, 2020",5
Ghana,GHA,"Apr 1, 2020",5
Ghana,GHA,"Apr 2, 2020",5
Ghana,GHA,"Apr 3, 2020",5
Ghana,GHA,"Apr 4, 2020",5
Ghana,GHA,"Apr 5, 2020",5
Ghana,GHA,"Apr 6, 2020",5
Ghana,GHA,"Apr 7, 2020",5
Ghana,GHA,"Apr 8, 2020",5
Ghana,GHA,"Apr 9, 2020",6
Ghana,GHA,"Apr 10, 2020",6
Ghana,GHA,"Apr 11, 2020",6
Ghana,GHA,"Apr 12, 2020",8
Ghana,GHA,"Apr 13, 2020",8
Ghana,GHA,"Apr 14, 2020",8
Ghana,GHA,"Apr 15, 2020",8
Ghana,GHA,"Apr 16, 2020",8
Ghana,GHA,"Apr 17, 2020",8
Ghana,GHA,"Apr 18, 2020",8
Ghana,GHA,"Apr 19, 2020",9
Ghana,GHA,"Apr 20, 2020",9
Ghana,GHA,"Apr 21, 2020",9
Ghana,GHA,"Apr 22, 2020",9
Ghana,GHA,"Apr 23, 2020",9
Ghana,GHA,"Apr 24, 2020",9
Ghana,GHA,"Apr 25, 2020",10
Ghana,GHA,"Apr 26, 2020",10
Ghana,GHA,"Apr 27, 2020",11
Ghana,GHA,"Apr 28, 2020",11
Greece,GRC,"Mar 12, 2020",1
Greece,GRC,"Mar 13, 2020",1
Greece,GRC,"Mar 14, 2020",1
Greece,GRC,"Mar 15, 2020",3
Greece,GRC,"Mar 16, 2020",4
Greece,GRC,"Mar 17, 2020",4
Greece,GRC,"Mar 18, 2020",5
Greece,GRC,"Mar 19, 2020",5
Greece,GRC,"Mar 20, 2020",5
Greece,GRC,"Mar 21, 2020",8
Greece,GRC,"Mar 22, 2020",13
Greece,GRC,"Mar 23, 2020",15
Greece,GRC,"Mar 24, 2020",17
Greece,GRC,"Mar 25, 2020",20
Greece,GRC,"Mar 26, 2020",22
Greece,GRC,"Mar 27, 2020",26
Greece,GRC,"Mar 28, 2020",28
Greece,GRC,"Mar 29, 2020",32
Greece,GRC,"Mar 30, 2020",38
Greece,GRC,"Mar 31, 2020",43
Greece,GRC,"Apr 1, 2020",49
Greece,GRC,"Apr 2, 2020",50
Greece,GRC,"Apr 3, 2020",53
Greece,GRC,"Apr 4, 2020",59
Greece,GRC,"Apr 5, 2020",68
Greece,GRC,"Apr 6, 2020",73
Greece,GRC,"Apr 7, 2020",79
Greece,GRC,"Apr 8, 2020",81
Greece,GRC,"Apr 9, 2020",83
Greece,GRC,"Apr 10, 2020",86
Greece,GRC,"Apr 11, 2020",90
Greece,GRC,"Apr 12, 2020",93
Greece,GRC,"Apr 13, 2020",98
Greece,GRC,"Apr 14, 2020",99
Greece,GRC,"Apr 15, 2020",101
Greece,GRC,"Apr 16, 2020",102
Greece,GRC,"Apr 17, 2020",105
Greece,GRC,"Apr 18, 2020",105
Greece,GRC,"Apr 19, 2020",105
Greece,GRC,"Apr 20, 2020",110
Greece,GRC,"Apr 21, 2020",116
Greece,GRC,"Apr 22, 2020",121
Greece,GRC,"Apr 23, 2020",121
Greece,GRC,"Apr 24, 2020",125
Greece,GRC,"Apr 25, 2020",130
Greece,GRC,"Apr 26, 2020",130
Greece,GRC,"Apr 27, 2020",130
Greece,GRC,"Apr 28, 2020",136
Guam,GUM,"Mar 22, 2020",1
Guam,GUM,"Mar 23, 2020",1
Guam,GUM,"Mar 24, 2020",1
Guam,GUM,"Mar 25, 2020",1
Guam,GUM,"Mar 26, 2020",1
Guam,GUM,"Mar 27, 2020",1
Guam,GUM,"Mar 28, 2020",1
Guam,GUM,"Mar 29, 2020",1
Guam,GUM,"Mar 30, 2020",1
Guam,GUM,"Mar 31, 2020",1
Guam,GUM,"Apr 1, 2020",3
Guam,GUM,"Apr 2, 2020",3
Guam,GUM,"Apr 3, 2020",3
Guam,GUM,"Apr 4, 2020",4
Guam,GUM,"Apr 5, 2020",4
Guam,GUM,"Apr 6, 2020",4
Guam,GUM,"Apr 7, 2020",4
Guam,GUM,"Apr 8, 2020",4
Guam,GUM,"Apr 9, 2020",4
Guam,GUM,"Apr 10, 2020",4
Guam,GUM,"Apr 11, 2020",4
Guam,GUM,"Apr 12, 2020",5
Guam,GUM,"Apr 13, 2020",5
Guam,GUM,"Apr 14, 2020",5
Guam,GUM,"Apr 15, 2020",5
Guam,GUM,"Apr 16, 2020",5
Guam,GUM,"Apr 17, 2020",5
Guam,GUM,"Apr 18, 2020",5
Guam,GUM,"Apr 19, 2020",5
Guam,GUM,"Apr 20, 2020",5
Guam,GUM,"Apr 21, 2020",5
Guam,GUM,"Apr 22, 2020",5
Guam,GUM,"Apr 23, 2020",5
Guam,GUM,"Apr 24, 2020",5
Guam,GUM,"Apr 25, 2020",5
Guam,GUM,"Apr 26, 2020",5
Guam,GUM,"Apr 27, 2020",5
Guam,GUM,"Apr 28, 2020",5
Guatemala,GTM,"Mar 16, 2020",1
Guatemala,GTM,"Mar 17, 2020",1
Guatemala,GTM,"Mar 18, 2020",1
Guatemala,GTM,"Mar 19, 2020",1
Guatemala,GTM,"Mar 20, 2020",1
Guatemala,GTM,"Mar 21, 2020",1
Guatemala,GTM,"Mar 22, 2020",1
Guatemala,GTM,"Mar 23, 2020",1
Guatemala,GTM,"Mar 24, 2020",1
Guatemala,GTM,"Mar 25, 2020",1
Guatemala,GTM,"Mar 26, 2020",1
Guatemala,GTM,"Mar 27, 2020",1
Guatemala,GTM,"Mar 28, 2020",1
Guatemala,GTM,"Mar 29, 2020",1
Guatemala,GTM,"Mar 30, 2020",1
Guatemala,GTM,"Mar 31, 2020",1
Guatemala,GTM,"Apr 1, 2020",1
Guatemala,GTM,"Apr 2, 2020",1
Guatemala,GTM,"Apr 3, 2020",1
Guatemala,GTM,"Apr 4, 2020",1
Guatemala,GTM,"Apr 5, 2020",2
Guatemala,GTM,"Apr 6, 2020",3
Guatemala,GTM,"Apr 7, 2020",3
Guatemala,GTM,"Apr 8, 2020",3
Guatemala,GTM,"Apr 9, 2020",3
Guatemala,GTM,"Apr 10, 2020",3
Guatemala,GTM,"Apr 11, 2020",3
Guatemala,GTM,"Apr 12, 2020",3
Guatemala,GTM,"Apr 13, 2020",5
Guatemala,GTM,"Apr 14, 2020",5
Guatemala,GTM,"Apr 15, 2020",5
Guatemala,GTM,"Apr 16, 2020",5
Guatemala,GTM,"Apr 17, 2020",7
Guatemala,GTM,"Apr 18, 2020",7
Guatemala,GTM,"Apr 19, 2020",7
Guatemala,GTM,"Apr 20, 2020",7
Guatemala,GTM,"Apr 21, 2020",7
Guatemala,GTM,"Apr 22, 2020",8
Guatemala,GTM,"Apr 23, 2020",10
Guatemala,GTM,"Apr 24, 2020",11
Guatemala,GTM,"Apr 25, 2020",11
Guatemala,GTM,"Apr 26, 2020",13
Guatemala,GTM,"Apr 27, 2020",15
Guatemala,GTM,"Apr 28, 2020",15
Guernsey,GGY,"Apr 4, 2020",2
Guernsey,GGY,"Apr 5, 2020",2
Guernsey,GGY,"Apr 6, 2020",3
Guernsey,GGY,"Apr 7, 2020",4
Guernsey,GGY,"Apr 8, 2020",4
Guernsey,GGY,"Apr 9, 2020",5
Guernsey,GGY,"Apr 10, 2020",5
Guernsey,GGY,"Apr 11, 2020",6
Guernsey,GGY,"Apr 12, 2020",6
Guernsey,GGY,"Apr 13, 2020",6
Guernsey,GGY,"Apr 14, 2020",6
Guernsey,GGY,"Apr 15, 2020",7
Guernsey,GGY,"Apr 16, 2020",7
Guernsey,GGY,"Apr 17, 2020",9
Guernsey,GGY,"Apr 18, 2020",9
Guernsey,GGY,"Apr 19, 2020",9
Guernsey,GGY,"Apr 20, 2020",9
Guernsey,GGY,"Apr 21, 2020",10
Guernsey,GGY,"Apr 22, 2020",10
Guernsey,GGY,"Apr 23, 2020",10
Guernsey,GGY,"Apr 24, 2020",10
Guernsey,GGY,"Apr 25, 2020",11
Guernsey,GGY,"Apr 26, 2020",12
Guernsey,GGY,"Apr 27, 2020",13
Guernsey,GGY,"Apr 28, 2020",13
Guinea,GIN,"Apr 16, 2020",1
Guinea,GIN,"Apr 17, 2020",1
Guinea,GIN,"Apr 18, 2020",3
Guinea,GIN,"Apr 19, 2020",3
Guinea,GIN,"Apr 20, 2020",5
Guinea,GIN,"Apr 21, 2020",5
Guinea,GIN,"Apr 22, 2020",6
Guinea,GIN,"Apr 23, 2020",6
Guinea,GIN,"Apr 24, 2020",6
Guinea,GIN,"Apr 25, 2020",6
Guinea,GIN,"Apr 26, 2020",7
Guinea,GIN,"Apr 27, 2020",7
Guinea,GIN,"Apr 28, 2020",7
Guinea-Bissau,GNB,"Apr 27, 2020",1
Guinea-Bissau,GNB,"Apr 28, 2020",1
Guyana,GUY,"Mar 13, 2020",1
Guyana,GUY,"Mar 16, 2020",1
Guyana,GUY,"Mar 17, 2020",1
Guyana,GUY,"Mar 18, 2020",1
Guyana,GUY,"Mar 19, 2020",1
Guyana,GUY,"Mar 20, 2020",1
Guyana,GUY,"Mar 21, 2020",1
Guyana,GUY,"Mar 22, 2020",1
Guyana,GUY,"Mar 23, 2020",1
Guyana,GUY,"Mar 24, 2020",1
Guyana,GUY,"Mar 25, 2020",1
Guyana,GUY,"Mar 26, 2020",1
Guyana,GUY,"Mar 27, 2020",1
Guyana,GUY,"Mar 28, 2020",1
Guyana,GUY,"Mar 29, 2020",1
Guyana,GUY,"Mar 30, 2020",1
Guyana,GUY,"Mar 31, 2020",1
Guyana,GUY,"Apr 1, 2020",2
Guyana,GUY,"Apr 2, 2020",4
Guyana,GUY,"Apr 3, 2020",4
Guyana,GUY,"Apr 4, 2020",4
Guyana,GUY,"Apr 5, 2020",4
Guyana,GUY,"Apr 6, 2020",4
Guyana,GUY,"Apr 7, 2020",5
Guyana,GUY,"Apr 8, 2020",5
Guyana,GUY,"Apr 9, 2020",6
Guyana,GUY,"Apr 10, 2020",6
Guyana,GUY,"Apr 11, 2020",6
Guyana,GUY,"Apr 12, 2020",6
Guyana,GUY,"Apr 13, 2020",6
Guyana,GUY,"Apr 14, 2020",6
Guyana,GUY,"Apr 15, 2020",6
Guyana,GUY,"Apr 16, 2020",6
Guyana,GUY,"Apr 17, 2020",6
Guyana,GUY,"Apr 18, 2020",6
Guyana,GUY,"Apr 19, 2020",7
Guyana,GUY,"Apr 20, 2020",7
Guyana,GUY,"Apr 21, 2020",7
Guyana,GUY,"Apr 22, 2020",7
Guyana,GUY,"Apr 23, 2020",7
Guyana,GUY,"Apr 24, 2020",7
Guyana,GUY,"Apr 25, 2020",8
Guyana,GUY,"Apr 26, 2020",8
Guyana,GUY,"Apr 27, 2020",8
Guyana,GUY,"Apr 28, 2020",8
Haiti,HTI,"Apr 7, 2020",1
Haiti,HTI,"Apr 8, 2020",1
Haiti,HTI,"Apr 9, 2020",1
Haiti,HTI,"Apr 10, 2020",2
Haiti,HTI,"Apr 11, 2020",2
Haiti,HTI,"Apr 12, 2020",2
Haiti,HTI,"Apr 13, 2020",3
Haiti,HTI,"Apr 14, 2020",3
Haiti,HTI,"Apr 15, 2020",3
Haiti,HTI,"Apr 16, 2020",3
Haiti,HTI,"Apr 17, 2020",3
Haiti,HTI,"Apr 18, 2020",3
Haiti,HTI,"Apr 19, 2020",3
Haiti,HTI,"Apr 20, 2020",3
Haiti,HTI,"Apr 21, 2020",3
Haiti,HTI,"Apr 22, 2020",4
Haiti,HTI,"Apr 23, 2020",4
Haiti,HTI,"Apr 24, 2020",5
Haiti,HTI,"Apr 25, 2020",5
Haiti,HTI,"Apr 26, 2020",6
Haiti,HTI,"Apr 27, 2020",6
Haiti,HTI,"Apr 28, 2020",6
High income,,"Feb 13, 2020",1
High income,,"Feb 14, 2020",1
High income,,"Feb 15, 2020",2
High income,,"Feb 16, 2020",2
High income,,"Feb 17, 2020",3
High income,,"Feb 18, 2020",3
High income,,"Feb 19, 2020",3
High income,,"Feb 20, 2020",3
High income,,"Feb 21, 2020",4
High income,,"Feb 22, 2020",5
High income,,"Feb 23, 2020",10
High income,,"Feb 24, 2020",12
High income,,"Feb 25, 2020",17
High income,,"Feb 26, 2020",25
High income,,"Feb 27, 2020",30
High income,,"Feb 28, 2020",36
High income,,"Feb 29, 2020",43
High income,,"Mar 1, 2020",56
High income,,"Mar 2, 2020",70
High income,,"Mar 3, 2020",98
High income,,"Mar 4, 2020",134
High income,,"Mar 5, 2020",168
High income,,"Mar 6, 2020",224
High income,,"Mar 7, 2020",282
High income,,"Mar 8, 2020",330
High income,,"Mar 9, 2020",482
High income,,"Mar 10, 2020",630
High income,,"Mar 11, 2020",822
High income,,"Mar 12, 2020",1066
High income,,"Mar 13, 2020",1331
High income,,"Mar 14, 2020",1657
High income,,"Mar 15, 2020",1901
High income,,"Mar 16, 2020",2510
High income,,"Mar 17, 2020",2967
High income,,"Mar 18, 2020",3594
High income,,"Mar 19, 2020",4370
High income,,"Mar 20, 2020",5230
High income,,"Mar 21, 2020",6401
High income,,"Mar 22, 2020",7909
High income,,"Mar 23, 2020",9363
High income,,"Mar 24, 2020",10927
High income,,"Mar 25, 2020",12931
High income,,"Mar 26, 2020",15142
High income,,"Mar 27, 2020",17534
High income,,"Mar 28, 2020",20581
High income,,"Mar 29, 2020",23739
High income,,"Mar 30, 2020",26581
High income,,"Mar 31, 2020",29976
High income,,"Apr 1, 2020",34214
High income,,"Apr 2, 2020",38731
High income,,"Apr 3, 2020",43006
High income,,"Apr 4, 2020",49238
High income,,"Apr 5, 2020",54631
High income,,"Apr 6, 2020",58778
High income,,"Apr 7, 2020",63425
High income,,"Apr 8, 2020",70235
High income,,"Apr 9, 2020",75959
High income,,"Apr 10, 2020",82498
High income,,"Apr 11, 2020",88870
High income,,"Apr 12, 2020",94336
High income,,"Apr 13, 2020",98954
High income,,"Apr 14, 2020",103708
High income,,"Apr 15, 2020",110216
High income,,"Apr 16, 2020",119897
High income,,"Apr 17, 2020",126396
High income,,"Apr 18, 2020",134054
High income,,"Apr 19, 2020",139483
High income,,"Apr 20, 2020",143866
High income,,"Apr 21, 2020",148396
High income,,"Apr 22, 2020",154467
High income,,"Apr 23, 2020",159645
High income,,"Apr 24, 2020",165948
High income,,"Apr 25, 2020",169997
High income,,"Apr 26, 2020",175189
High income,,"Apr 27, 2020",178382
High income,,"Apr 28, 2020",181612
Honduras,HND,"Mar 27, 2020",1
Honduras,HND,"Mar 28, 2020",1
Honduras,HND,"Mar 29, 2020",2
Honduras,HND,"Mar 30, 2020",3
Honduras,HND,"Mar 31, 2020",7
Honduras,HND,"Apr 1, 2020",10
Honduras,HND,"Apr 2, 2020",14
Honduras,HND,"Apr 3, 2020",15
Honduras,HND,"Apr 4, 2020",15
Honduras,HND,"Apr 5, 2020",22
Honduras,HND,"Apr 6, 2020",22
Honduras,HND,"Apr 7, 2020",22
Honduras,HND,"Apr 8, 2020",22
Honduras,HND,"Apr 9, 2020",23
Honduras,HND,"Apr 10, 2020",23
Honduras,HND,"Apr 11, 2020",24
Honduras,HND,"Apr 12, 2020",25
Honduras,HND,"Apr 13, 2020",25
Honduras,HND,"Apr 14, 2020",26
Honduras,HND,"Apr 15, 2020",31
Honduras,HND,"Apr 16, 2020",35
Honduras,HND,"Apr 17, 2020",41
Honduras,HND,"Apr 18, 2020",46
Honduras,HND,"Apr 19, 2020",46
Honduras,HND,"Apr 20, 2020",46
Honduras,HND,"Apr 21, 2020",46
Honduras,HND,"Apr 22, 2020",46
Honduras,HND,"Apr 23, 2020",47
Honduras,HND,"Apr 24, 2020",47
Honduras,HND,"Apr 25, 2020",47
Honduras,HND,"Apr 26, 2020",59
Honduras,HND,"Apr 27, 2020",61
Honduras,HND,"Apr 28, 2020",61
Hungary,HUN,"Mar 16, 2020",1
Hungary,HUN,"Mar 17, 2020",1
Hungary,HUN,"Mar 18, 2020",1
Hungary,HUN,"Mar 19, 2020",1
Hungary,HUN,"Mar 20, 2020",1
Hungary,HUN,"Mar 21, 2020",4
Hungary,HUN,"Mar 22, 2020",4
Hungary,HUN,"Mar 23, 2020",7
Hungary,HUN,"Mar 24, 2020",8
Hungary,HUN,"Mar 25, 2020",10
Hungary,HUN,"Mar 26, 2020",10
Hungary,HUN,"Mar 27, 2020",10
Hungary,HUN,"Mar 28, 2020",11
Hungary,HUN,"Mar 29, 2020",13
Hungary,HUN,"Mar 30, 2020",15
Hungary,HUN,"Mar 31, 2020",16
Hungary,HUN,"Apr 1, 2020",20
Hungary,HUN,"Apr 2, 2020",21
Hungary,HUN,"Apr 3, 2020",26
Hungary,HUN,"Apr 4, 2020",32
Hungary,HUN,"Apr 5, 2020",34
Hungary,HUN,"Apr 6, 2020",38
Hungary,HUN,"Apr 7, 2020",47
Hungary,HUN,"Apr 8, 2020",58
Hungary,HUN,"Apr 9, 2020",66
Hungary,HUN,"Apr 10, 2020",77
Hungary,HUN,"Apr 11, 2020",85
Hungary,HUN,"Apr 12, 2020",99
Hungary,HUN,"Apr 13, 2020",109
Hungary,HUN,"Apr 14, 2020",122
Hungary,HUN,"Apr 15, 2020",134
Hungary,HUN,"Apr 16, 2020",142
Hungary,HUN,"Apr 17, 2020",156
Hungary,HUN,"Apr 18, 2020",172
Hungary,HUN,"Apr 19, 2020",189
Hungary,HUN,"Apr 20, 2020",199
Hungary,HUN,"Apr 21, 2020",213
Hungary,HUN,"Apr 22, 2020",225
Hungary,HUN,"Apr 23, 2020",225
Hungary,HUN,"Apr 24, 2020",250
Hungary,HUN,"Apr 25, 2020",262
Hungary,HUN,"Apr 26, 2020",272
Hungary,HUN,"Apr 27, 2020",280
Hungary,HUN,"Apr 28, 2020",291
Iceland,ISL,"Mar 20, 2020",1
Iceland,ISL,"Mar 21, 2020",1
Iceland,ISL,"Mar 22, 2020",1
Iceland,ISL,"Mar 23, 2020",1
Iceland,ISL,"Mar 24, 2020",2
Iceland,ISL,"Mar 25, 2020",2
Iceland,ISL,"Mar 26, 2020",2
Iceland,ISL,"Mar 27, 2020",2
Iceland,ISL,"Mar 28, 2020",2
Iceland,ISL,"Mar 29, 2020",2
Iceland,ISL,"Mar 30, 2020",2
Iceland,ISL,"Mar 31, 2020",2
Iceland,ISL,"Apr 1, 2020",2
Iceland,ISL,"Apr 2, 2020",2
Iceland,ISL,"Apr 3, 2020",4
Iceland,ISL,"Apr 4, 2020",4
Iceland,ISL,"Apr 5, 2020",4
Iceland,ISL,"Apr 6, 2020",4
Iceland,ISL,"Apr 7, 2020",6
Iceland,ISL,"Apr 8, 2020",6
Iceland,ISL,"Apr 9, 2020",6
Iceland,ISL,"Apr 10, 2020",6
Iceland,ISL,"Apr 11, 2020",7
Iceland,ISL,"Apr 12, 2020",8
Iceland,ISL,"Apr 13, 2020",8
Iceland,ISL,"Apr 14, 2020",8
Iceland,ISL,"Apr 15, 2020",8
Iceland,ISL,"Apr 16, 2020",8
Iceland,ISL,"Apr 17, 2020",8
Iceland,ISL,"Apr 18, 2020",8
Iceland,ISL,"Apr 19, 2020",9
Iceland,ISL,"Apr 20, 2020",9
Iceland,ISL,"Apr 21, 2020",10
Iceland,ISL,"Apr 22, 2020",10
Iceland,ISL,"Apr 23, 2020",10
Iceland,ISL,"Apr 24, 2020",10
Iceland,ISL,"Apr 25, 2020",10
Iceland,ISL,"Apr 26, 2020",10
Iceland,ISL,"Apr 27, 2020",10
Iceland,ISL,"Apr 28, 2020",10
India,IND,"Mar 13, 2020",1
India,IND,"Mar 14, 2020",2
India,IND,"Mar 15, 2020",2
India,IND,"Mar 16, 2020",2
India,IND,"Mar 17, 2020",3
India,IND,"Mar 18, 2020",3
India,IND,"Mar 19, 2020",3
India,IND,"Mar 20, 2020",4
India,IND,"Mar 21, 2020",4
India,IND,"Mar 22, 2020",4
India,IND,"Mar 23, 2020",7
India,IND,"Mar 24, 2020",9
India,IND,"Mar 25, 2020",9
India,IND,"Mar 26, 2020",13
India,IND,"Mar 27, 2020",17
India,IND,"Mar 28, 2020",19
India,IND,"Mar 29, 2020",25
India,IND,"Mar 30, 2020",29
India,IND,"Mar 31, 2020",32
India,IND,"Apr 1, 2020",35
India,IND,"Apr 2, 2020",50
India,IND,"Apr 3, 2020",56
India,IND,"Apr 4, 2020",68
India,IND,"Apr 5, 2020",77
India,IND,"Apr 6, 2020",109
India,IND,"Apr 7, 2020",114
India,IND,"Apr 8, 2020",149
India,IND,"Apr 9, 2020",166
India,IND,"Apr 10, 2020",199
India,IND,"Apr 11, 2020",239
India,IND,"Apr 12, 2020",273
India,IND,"Apr 13, 2020",308
India,IND,"Apr 14, 2020",339
India,IND,"Apr 15, 2020",377
India,IND,"Apr 16, 2020",414
India,IND,"Apr 17, 2020",437
India,IND,"Apr 18, 2020",480
India,IND,"Apr 19, 2020",507
India,IND,"Apr 20, 2020",543
India,IND,"Apr 21, 2020",590
India,IND,"Apr 22, 2020",640
India,IND,"Apr 23, 2020",681
India,IND,"Apr 24, 2020",718
India,IND,"Apr 25, 2020",775
India,IND,"Apr 26, 2020",824
India,IND,"Apr 27, 2020",872
India,IND,"Apr 28, 2020",934
Indonesia,IDN,"Mar 12, 2020",1
Indonesia,IDN,"Mar 14, 2020",4
Indonesia,IDN,"Mar 15, 2020",4
Indonesia,IDN,"Mar 16, 2020",5
Indonesia,IDN,"Mar 17, 2020",5
Indonesia,IDN,"Mar 18, 2020",5
Indonesia,IDN,"Mar 19, 2020",5
Indonesia,IDN,"Mar 20, 2020",19
Indonesia,IDN,"Mar 21, 2020",25
Indonesia,IDN,"Mar 22, 2020",38
Indonesia,IDN,"Mar 23, 2020",48
Indonesia,IDN,"Mar 24, 2020",49
Indonesia,IDN,"Mar 25, 2020",55
Indonesia,IDN,"Mar 26, 2020",58
Indonesia,IDN,"Mar 27, 2020",78
Indonesia,IDN,"Mar 28, 2020",87
Indonesia,IDN,"Mar 29, 2020",102
Indonesia,IDN,"Mar 30, 2020",114
Indonesia,IDN,"Mar 31, 2020",122
Indonesia,IDN,"Apr 1, 2020",136
Indonesia,IDN,"Apr 2, 2020",157
Indonesia,IDN,"Apr 3, 2020",170
Indonesia,IDN,"Apr 4, 2020",181
Indonesia,IDN,"Apr 5, 2020",191
Indonesia,IDN,"Apr 6, 2020",198
Indonesia,IDN,"Apr 7, 2020",209
Indonesia,IDN,"Apr 8, 2020",221
Indonesia,IDN,"Apr 9, 2020",240
Indonesia,IDN,"Apr 10, 2020",280
Indonesia,IDN,"Apr 11, 2020",306
Indonesia,IDN,"Apr 12, 2020",327
Indonesia,IDN,"Apr 13, 2020",373
Indonesia,IDN,"Apr 14, 2020",399
Indonesia,IDN,"Apr 15, 2020",459
Indonesia,IDN,"Apr 16, 2020",469
Indonesia,IDN,"Apr 17, 2020",496
Indonesia,IDN,"Apr 18, 2020",520
Indonesia,IDN,"Apr 19, 2020",535
Indonesia,IDN,"Apr 20, 2020",582
Indonesia,IDN,"Apr 21, 2020",590
Indonesia,IDN,"Apr 22, 2020",616
Indonesia,IDN,"Apr 23, 2020",635
Indonesia,IDN,"Apr 24, 2020",647
Indonesia,IDN,"Apr 25, 2020",689
Indonesia,IDN,"Apr 26, 2020",720
Indonesia,IDN,"Apr 27, 2020",743
Indonesia,IDN,"Apr 28, 2020",765
International,,"Feb 20, 2020",2
International,,"Feb 21, 2020",2
International,,"Feb 22, 2020",2
International,,"Feb 23, 2020",2
International,,"Feb 24, 2020",3
International,,"Feb 25, 2020",3
International,,"Feb 26, 2020",4
International,,"Feb 27, 2020",4
International,,"Feb 28, 2020",4
International,,"Feb 29, 2020",6
International,,"Mar 1, 2020",6
International,,"Mar 2, 2020",6
International,,"Mar 10, 2020",7
Iran,IRN,"Feb 20, 2020",2
Iran,IRN,"Feb 21, 2020",2
Iran,IRN,"Feb 22, 2020",4
Iran,IRN,"Feb 23, 2020",5
Iran,IRN,"Feb 24, 2020",8
Iran,IRN,"Feb 25, 2020",12
Iran,IRN,"Feb 26, 2020",15
Iran,IRN,"Feb 27, 2020",19
Iran,IRN,"Feb 28, 2020",26
Iran,IRN,"Feb 29, 2020",34
Iran,IRN,"Mar 1, 2020",43
Iran,IRN,"Mar 2, 2020",54
Iran,IRN,"Mar 3, 2020",66
Iran,IRN,"Mar 4, 2020",77
Iran,IRN,"Mar 5, 2020",92
Iran,IRN,"Mar 6, 2020",107
Iran,IRN,"Mar 7, 2020",124
Iran,IRN,"Mar 8, 2020",145
Iran,IRN,"Mar 9, 2020",194
Iran,IRN,"Mar 10, 2020",237
Iran,IRN,"Mar 11, 2020",291
